상호명,상권업종소분류명,시도명,시군구명,위도,경도
카페봄봄아라점,카페,제주특별자치도,제주시,33.47775377,126.5418449
아네스,카페,제주특별자치도,제주시,33.51683341,126.5192615
컴포즈커피제주저지점,카페,제주특별자치도,제주시,33.31864653,126.2686501
카페공간,카페,제주특별자치도,제주시,33.47318036,126.4264662
브라운포레,카페,제주특별자치도,제주시,33.42644051,126.6716496
델픽제주스톤하우스,카페,제주특별자치도,서귀포시,33.22717545,126.2994716
온데프,카페,제주특별자치도,제주시,33.54466888,126.6491737
커피모,카페,제주특별자치도,서귀포시,33.32439989,126.8316933
봄봄회수점,카페,제주특별자치도,서귀포시,33.26324404,126.4449065
제주유기농마을,카페,제주특별자치도,서귀포시,33.2919058,126.7560025
프로브커피,카페,제주특별자치도,제주시,33.50944961,126.5263411
이때,카페,제주특별자치도,서귀포시,33.21832983,126.2528488
빽다방서귀포중문,카페,제주특별자치도,서귀포시,33.25109372,126.43172
그리울땐제주,카페,제주특별자치도,서귀포시,33.30097702,126.7706334
뭉실몽실,카페,제주특별자치도,제주시,33.48817866,126.5376474
택하다커피,카페,제주특별자치도,서귀포시,33.34542284,126.7634805
언제나달달,카페,제주특별자치도,서귀포시,33.25206677,126.4237299
가파도쉼팡,카페,제주특별자치도,서귀포시,33.17022427,126.2703783
서호주택,카페,제주특별자치도,서귀포시,33.25843792,126.5136953
노리카페앤샵,카페,제주특별자치도,제주시,33.4931614,126.5110098
리치망고협재점,카페,제주특별자치도,제주시,33.40240328,126.2517715
에스엘,카페,제주특별자치도,제주시,33.46955452,126.3409453
이제,카페,제주특별자치도,제주시,33.32241899,126.2481385
곰막다방,카페,제주특별자치도,제주시,33.55687771,126.7205204
제주밀연구회,카페,제주특별자치도,제주시,33.50100367,126.5983718
긍정동커피,카페,제주특별자치도,서귀포시,33.24737624,126.5600477
오르,카페,제주특별자치도,제주시,33.51135128,126.5429595
커피에반하다덕수점,카페,제주특별자치도,서귀포시,33.25212034,126.3037903
로스티드코너,카페,제주특별자치도,제주시,33.50253304,126.5166501
카페모들,카페,제주특별자치도,제주시,33.48897854,126.3892183
메가엠지씨커피제주서사로점,카페,제주특별자치도,제주시,33.50422339,126.5200954
게티하우스,카페,제주특별자치도,서귀포시,33.41821173,126.8440488
오랜,카페,제주특별자치도,제주시,33.49647757,126.5485796
한라;산도,카페,제주특별자치도,제주시,33.51379411,126.5260376
굿올데이즈,카페,제주특별자치도,서귀포시,33.23477182,126.4828091
1950스테이,카페,제주특별자치도,제주시,33.45053973,126.6646323
메가엠지씨커피제주동홍,카페,제주특별자치도,서귀포시,33.24896496,126.5708992
이든모아휴게점,카페,제주특별자치도,서귀포시,33.21005903,126.2583784
마보로시,카페,제주특별자치도,제주시,33.50933277,126.5124902
아몽즈커피제주연동점,카페,제주특별자치도,제주시,33.48023491,126.4892416
공든,카페,제주특별자치도,제주시,33.53874709,126.6403261
하나커피,카페,제주특별자치도,서귀포시,33.39910787,126.7847045
메가엠지씨커피제주위미감귤점,카페,제주특별자치도,서귀포시,33.27757872,126.6599818
샵토스트앤커피,카페,제주특별자치도,제주시,33.46864014,126.6108817
패스브루,카페,제주특별자치도,서귀포시,33.23726176,126.2894454
휘낭찬란,카페,제주특별자치도,제주시,33.50961619,126.5370168
가파도가는길휴게점,카페,제주특별자치도,서귀포시,33.21005903,126.2583784
제주휴게소,카페,제주특별자치도,제주시,33.47615987,126.5497501
베르디,카페,제주특별자치도,제주시,33.48820367,126.484568
카페레브,카페,제주특별자치도,제주시,33.50422589,126.5161026
더카페라운지,카페,제주특별자치도,서귀포시,33.23489574,126.5135252
웨스트사이드,카페,제주특별자치도,제주시,33.35575,126.1864747
참새사주까페,카페,제주특별자치도,제주시,33.47672361,126.6787437
카멜커피1,카페,제주특별자치도,제주시,33.55702922,126.8099215
우봉이,카페,제주특별자치도,제주시,33.54030817,126.6632417
빽다방제주보성,카페,제주특별자치도,제주시,33.50320627,126.5275697
투빅커피,카페,제주특별자치도,제주시,33.48704841,126.4821109
오너먼트커피,카페,제주특별자치도,제주시,33.49142967,126.5439358
웨스트311,카페,제주특별자치도,제주시,33.31740139,126.2548397
하모팜휴게점,카페,제주특별자치도,서귀포시,33.21005903,126.2583784
하이오커피,카페,제주특별자치도,서귀포시,33.25030067,126.5660745
오현길카페,카페,제주특별자치도,제주시,33.50692046,126.5274742
꽈작,카페,제주특별자치도,제주시,33.51305303,126.5139439
아무튼카페,카페,제주특별자치도,제주시,33.48528997,126.5439787
카페인중독제주아라점,카페,제주특별자치도,제주시,33.47332973,126.5450526
다운힐,카페,제주특별자치도,제주시,33.47406111,126.5478137
타임센트,카페,제주특별자치도,제주시,33.4533208,126.3085433
보블루,카페,제주특별자치도,제주시,33.50933195,126.8999705
베큠커피로스터스,카페,제주특별자치도,제주시,33.48826386,126.4817055
못,카페,제주특별자치도,서귀포시,33.27245743,126.6984064
리커버,카페,제주특별자치도,제주시,33.53606053,126.6251894
할리스제주애월천덕로점,카페,제주특별자치도,제주시,33.43284449,126.324674
산토리니,카페,제주특별자치도,제주시,33.49079205,126.4913102
내적친밀,카페,제주특별자치도,서귀포시,33.25211183,126.4598822
와흘리온,카페,제주특별자치도,제주시,33.5033388,126.6332621
카페티고,카페,제주특별자치도,제주시,33.50007318,126.7617694
해피라떼클럽,카페,제주특별자치도,서귀포시,33.2545713,126.5071706
게무로사,카페,제주특별자치도,제주시,33.47937155,126.4810807
빽다방제주애월항점,카페,제주특별자치도,제주시,33.46588341,126.3222449
샾피드,카페,제주특별자치도,서귀포시,33.41386913,126.756436
카페후추,카페,제주특별자치도,제주시,33.47307008,126.5406539
보통,카페,제주특별자치도,제주시,33.50392163,126.7657731
컨트리커피,카페,제주특별자치도,제주시,33.52680232,126.5886181
키에키커피스탠드,카페,제주특별자치도,제주시,33.52141354,126.5630894
메가엠지씨커피제주일주서로점,카페,제주특별자치도,제주시,33.49263067,126.4251759
커피콜라주,카페,제주특별자치도,제주시,33.48198654,126.4747494
네꼬야밀크티샵노형,카페,제주특별자치도,제주시,33.48418263,126.4845811
공차제주,카페,제주특별자치도,서귀포시,33.27927517,126.2750971
소뭇,카페,제주특별자치도,제주시,33.48119602,126.4733017
리치스그로서리,카페,제주특별자치도,제주시,33.5137945,126.5285024
카페가까이,카페,제주특별자치도,서귀포시,33.24270659,126.6175619
마이티커피,카페,제주특별자치도,제주시,33.48823456,126.5381313
파스쿠찌종합,카페,제주특별자치도,제주시,33.48957693,126.5235764
메가엠지씨커피서귀포효돈점,카페,제주특별자치도,서귀포시,33.26337588,126.6217756
카페오유,카페,제주특별자치도,서귀포시,33.25250828,126.5656773
사시사,카페,제주특별자치도,제주시,33.49013784,126.5432431
보드게임카페홈즈앤루팡제주연동점,카페,제주특별자치도,제주시,33.48815522,126.4902926
로타리다방,카페,제주특별자치도,서귀포시,33.24899822,126.5674866
와흘354,카페,제주특별자치도,제주시,33.47455529,126.6440988
베롱혼디,카페,제주특별자치도,서귀포시,33.26981103,126.2033504
카페더씨씨,카페,제주특별자치도,서귀포시,33.37720794,126.8778445
벌크커피삼도점,카페,제주특별자치도,제주시,33.50172967,126.5164071
퍼스트커피랩제주,카페,제주특별자치도,제주시,33.55724431,126.8033198
킨더플레이,카페,제주특별자치도,제주시,33.47536801,126.4598674
해맑음다방,카페,제주특별자치도,제주시,33.50751406,126.5247373
카페아난,카페,제주특별자치도,서귀포시,33.21249821,126.2546574
파크삼,카페,제주특별자치도,서귀포시,33.25635513,126.5113888
비밀역,카페,제주특별자치도,서귀포시,33.24180148,126.3325952
모아나카페,카페,제주특별자치도,제주시,33.50276753,126.5428001
싱귤벙귤휴게점,카페,제주특별자치도,서귀포시,33.21005903,126.2583784
올데이모즈,카페,제주특별자치도,제주시,33.50037455,126.6692077
멜케삼춘휴게점,카페,제주특별자치도,서귀포시,33.21005903,126.2583784
카페와일드가든,카페,제주특별자치도,서귀포시,33.24682043,126.5739142
카페블레스,카페,제주특별자치도,제주시,33.50073834,126.5282073
카페봄봄외도점,카페,제주특별자치도,제주시,33.49098108,126.4311049
현자커피,카페,제주특별자치도,서귀포시,33.31121261,126.7150141
사랑자유평화낭만,카페,제주특별자치도,제주시,33.5009182,126.5328446
염전의봄애월점,카페,제주특별자치도,제주시,33.46241151,126.3106547
아문커피,카페,제주특별자치도,서귀포시,33.26209366,126.5360195
롤롤,카페,제주특별자치도,서귀포시,33.24533041,126.5654231
느린빙수,카페,제주특별자치도,제주시,33.47691966,126.5405906
슬며시,카페,제주특별자치도,제주시,33.54331798,126.6727695
쿠리,카페,제주특별자치도,서귀포시,33.38634763,126.8843986
대원미디어코리코카페제주점,카페,제주특별자치도,제주시,33.43651339,126.7324994
오다윤카페,카페,제주특별자치도,제주시,33.49011428,126.5020206
킥커피,카페,제주특별자치도,제주시,33.48170354,126.482487
무르무르,카페,제주특별자치도,제주시,33.48973356,126.488239
도바나,카페,제주특별자치도,제주시,33.50991268,126.5201608
체프메이트커피,카페,제주특별자치도,제주시,33.5175838,126.5197956
카페다각,카페,제주특별자치도,제주시,33.48879309,126.6673687
하고야까페,카페,제주특별자치도,제주시,33.51397207,126.9570433
옹포정미소,카페,제주특별자치도,제주시,33.40508591,126.2555861
어드브레드,카페,제주특별자치도,제주시,33.5134056,126.5281816
선문,카페,제주특별자치도,제주시,33.51182618,126.5207099
멜로우프루츠,카페,제주특별자치도,제주시,33.49612806,126.5345275
캄포,카페,제주특별자치도,제주시,33.46292551,126.5402234
용수씨,카페,제주특별자치도,제주시,33.3291493,126.1655209
캐롤,카페,제주특별자치도,서귀포시,33.26411751,126.613723
싱그러우니,카페,제주특별자치도,서귀포시,33.26410794,126.3760956
하나카페,카페,제주특별자치도,서귀포시,33.25833479,126.5126871
에이치,카페,제주특별자치도,제주시,33.49308902,126.9518562
또똣쉼팡제주,카페,제주특별자치도,제주시,33.51084005,126.8921225
카페브루,카페,제주특별자치도,서귀포시,33.21185456,126.2570869
멜빌,카페,제주특별자치도,서귀포시,33.30821091,126.7822222
커피마마제주금능해변,카페,제주특별자치도,제주시,33.38891675,126.2327779
온화미담,카페,제주특별자치도,제주시,33.51641064,126.5409093
또시,카페,제주특별자치도,제주시,33.40527002,126.2607444
모페,카페,제주특별자치도,서귀포시,33.43639763,126.9203682
테로,카페,제주특별자치도,제주시,33.47474142,126.5440125
더윈썸,카페,제주특별자치도,제주시,33.43252324,126.2757288
누에보홍스랩,카페,제주특별자치도,제주시,33.40065413,126.3441855
에이바우트커피,카페,제주특별자치도,제주시,33.49505538,126.5345871
카페;메쥬,카페,제주특별자치도,서귀포시,33.25317377,126.5575183
제주포슬,카페,제주특별자치도,서귀포시,33.28113679,126.2235568
아꼬아체험농장카페,카페,제주특별자치도,서귀포시,33.29987808,126.6352755
카페가젠,카페,제주특별자치도,제주시,33.50395153,126.546044
모슬포영다방,카페,제주특별자치도,서귀포시,33.22075646,126.2515624
공차제주서귀포,카페,제주특별자치도,서귀포시,33.25375159,126.5628381
카페위유,카페,제주특별자치도,제주시,33.45464651,126.4571456
봄봄하귀점,카페,제주특별자치도,제주시,33.48110976,126.4044654
카페페이지,카페,제주특별자치도,제주시,33.51251537,126.5102014
무슈부부커피스탠드오리진,카페,제주특별자치도,제주시,33.5231567,126.857241
카페젠타일스,카페,제주특별자치도,서귀포시,33.32568646,126.8433761
스튜디오유엠엠,카페,제주특별자치도,제주시,33.49925449,126.5221352
밀물리,카페,제주특별자치도,서귀포시,33.24978875,126.4302691
오리움커피,카페,제주특별자치도,서귀포시,33.25350089,126.5763714
퐁치커피익스프레스,카페,제주특별자치도,제주시,33.50989426,126.5108404
카페1큐84,카페,제주특별자치도,제주시,33.46020837,126.3231496
월간레코드,카페,제주특별자치도,서귀포시,33.45994493,126.9307269
에이바우트커피외도점,카페,제주특별자치도,제주시,33.49072667,126.4306762
현스낵상점,카페,제주특별자치도,제주시,33.48827784,126.480737
산세라,카페,제주특별자치도,제주시,33.33207804,126.256111
카페요아정서귀포시청1,카페,제주특별자치도,서귀포시,33.24907746,126.5617883
감성커피,카페,제주특별자치도,제주시,33.48681075,126.4770444
홀수,카페,제주특별자치도,제주시,33.37391056,126.285005
메가엠지씨커피제주하귀농협하나로점,카페,제주특별자치도,제주시,33.48505936,126.412153
모니크,카페,제주특별자치도,서귀포시,33.25449173,126.4295089
유키즈,카페,제주특별자치도,제주시,33.48581527,126.4782985
쇄질,카페,제주특별자치도,제주시,33.44021887,126.3779889
빽다방제주동문,카페,제주특별자치도,제주시,33.51287793,126.526936
엘엘엘.에프,카페,제주특별자치도,서귀포시,33.26773757,126.1977775
컴포즈커피서귀포,카페,제주특별자치도,서귀포시,33.43857891,126.9193983
빽다방제주하귀점,카페,제주특별자치도,제주시,33.48419034,126.4114165
그릭볼,카페,제주특별자치도,제주시,33.48810983,126.4815235
골목사이카페,카페,제주특별자치도,서귀포시,33.24249032,126.5654371
제로플러스커피,카페,제주특별자치도,제주시,33.4888405,126.494711
카페더브릿지,카페,제주특별자치도,제주시,33.49776724,126.5292995
선미다방,카페,제주특별자치도,서귀포시,33.2464982,126.332463
빽다방제주법조,카페,제주특별자치도,제주시,33.49459457,126.5343205
사슴카페,카페,제주특별자치도,제주시,33.49601642,126.6579897
아구아비바,카페,제주특별자치도,제주시,33.53726746,126.618886
메가엠지씨커피제주애월항점,카페,제주특별자치도,제주시,33.46445838,126.3205026
메종메르미누,카페,제주특별자치도,서귀포시,33.27110706,126.2029952
심풀그리고잇닿다,카페,제주특별자치도,제주시,33.51341004,126.6334026
카페요아정제주삼화점,카페,제주특별자치도,제주시,33.51561842,126.5766805
요미그릭,카페,제주특별자치도,제주시,33.49264036,126.4331493
메고지고떡창고외도우정점,카페,제주특별자치도,제주시,33.48608832,126.4317287
어니스크,카페,제주특별자치도,제주시,33.49113905,126.4793426
카페요아정제주외도점,카페,제주특별자치도,제주시,33.48736384,126.4306982
달롱도르제주,카페,제주특별자치도,제주시,33.5078326,126.5398569
스타벅스,카페,제주특별자치도,제주시,33.45810482,126.3111728
선흘리2085,카페,제주특별자치도,제주시,33.48685706,126.7001079
빽다방한라대점,카페,제주특별자치도,제주시,33.47650147,126.4782145
오커스트,카페,제주특별자치도,제주시,33.5088896,126.5260751
초낭재,카페,제주특별자치도,서귀포시,33.31460143,126.8267723
매듭커피,카페,제주특별자치도,제주시,33.49903731,126.5458975
라라숲,카페,제주특별자치도,제주시,33.47409431,126.5495026
청단풍,카페,제주특별자치도,제주시,33.50259258,126.541811
책빵글라,카페,제주특별자치도,제주시,33.48369027,126.4986251
심쿵사,카페,제주특별자치도,제주시,33.52003046,126.5646141
파르다르,카페,제주특별자치도,서귀포시,33.24109408,126.5169029
골목커피,카페,제주특별자치도,제주시,33.48525737,126.4872001
백억커피제주,카페,제주특별자치도,제주시,33.50000314,126.5292874
트리플에이제주신,카페,제주특별자치도,서귀포시,33.24614524,126.5244507
봄봄,카페,제주특별자치도,서귀포시,33.25276319,126.5036824
카페아나소라,카페,제주특별자치도,제주시,33.49187532,126.6736841
헤이피피,카페,제주특별자치도,제주시,33.36492475,126.19982
더벤티제주김녕점,카페,제주특별자치도,제주시,33.55468038,126.7513035
포투이어스,카페,제주특별자치도,제주시,33.48719731,126.4810663
몽라브,카페,제주특별자치도,제주시,33.46683609,126.5276058
카페오션,카페,제주특별자치도,서귀포시,33.24589446,126.4129758
하로헌,카페,제주특별자치도,제주시,33.51178307,126.6738569
즈물,카페,제주특별자치도,제주시,33.30856867,126.2508345
연호제카페,카페,제주특별자치도,제주시,33.51622803,126.5306742
하니하니,카페,제주특별자치도,제주시,33.55806866,126.754966
카페마요피,카페,제주특별자치도,제주시,33.52442393,126.8884457
카페밀리,카페,제주특별자치도,제주시,33.5063764,126.6180852
비씨디,카페,제주특별자치도,제주시,33.48150367,126.4908265
플라잉애월,카페,제주특별자치도,제주시,33.48550691,126.3818401
오즈,카페,제주특별자치도,서귀포시,33.28416994,126.3001008
커피러스트,카페,제주특별자치도,제주시,33.48275001,126.7464308
메가엠지씨커피제주,카페,제주특별자치도,제주시,33.49160934,126.5929381
람번트,카페,제주특별자치도,제주시,33.41472406,126.2601375
무량제주,카페,제주특별자치도,서귀포시,33.27565723,126.6530873
라이스웨더,카페,제주특별자치도,제주시,33.51388364,126.5353904
힐링찻집,카페,제주특별자치도,제주시,33.46302231,126.7092044
찻잔속에,카페,제주특별자치도,제주시,33.49284706,126.5371491
냥다방,카페,제주특별자치도,제주시,33.46873906,126.3401877
은빌레,카페,제주특별자치도,서귀포시,33.31174864,126.7167949
신풍예가,카페,제주특별자치도,서귀포시,33.36105403,126.8339651
읍천리382제주연동점,카페,제주특별자치도,제주시,33.48153659,126.4900624
워크인커피바,카페,제주특별자치도,서귀포시,33.46382394,126.9345748
빽다방제주한경면수월봉점,카페,제주특별자치도,제주시,33.29949664,126.1737269
델리커시,카페,제주특별자치도,제주시,33.49310964,126.513894
가상순커피,카페,제주특별자치도,제주시,33.4753257,126.545989
빈투지,카페,제주특별자치도,제주시,33.51851878,126.5284875
우누커피,카페,제주특별자치도,제주시,33.51344422,126.5408604
우리다,카페,제주특별자치도,제주시,33.48720154,126.536738
하몽휴게점,카페,제주특별자치도,서귀포시,33.21005903,126.2583784
시온디저트카페,카페,제주특별자치도,제주시,33.49030771,126.4788957
제이이에스로스터리,카페,제주특별자치도,서귀포시,33.2865042,126.7253574
빔클라우드beamcloud,카페,제주특별자치도,제주시,33.44757162,126.3010282
카페1930,카페,제주특별자치도,서귀포시,33.25476388,126.5609765
공간서오,카페,제주특별자치도,제주시,33.45968744,126.7020623
밈피,카페,제주특별자치도,제주시,33.31677239,126.2673234
카페무물,카페,제주특별자치도,제주시,33.46655526,126.3381281
포크,카페,제주특별자치도,제주시,33.40912789,126.2590777
너리,카페,제주특별자치도,서귀포시,33.26756037,126.59075
아그당,카페,제주특별자치도,제주시,33.51655478,126.521814
러프라이프커피,카페,제주특별자치도,제주시,33.50076585,126.5307039
억새타르트,카페,제주특별자치도,서귀포시,33.28684051,126.3282055
한라빙,카페,제주특별자치도,서귀포시,33.25489859,126.5055805
벌크커피추자점,카페,제주특별자치도,제주시,33.95870413,126.2977631
카파드래곤제주점,카페,제주특별자치도,제주시,33.43876917,126.2957219
달코미커피,카페,제주특별자치도,제주시,33.46011568,126.3112322
요우르,카페,제주특별자치도,제주시,33.54930795,126.6541188
모리커피서귀포,카페,제주특별자치도,서귀포시,33.25284039,126.5026947
보테,카페,제주특별자치도,제주시,33.48751502,126.4794289
부나커피,카페,제주특별자치도,제주시,33.50415219,126.525014
컵비,카페,제주특별자치도,서귀포시,33.25283492,126.4339301
더퍼즈플레이스,카페,제주특별자치도,제주시,33.44079898,126.3301184
공차서귀포,카페,제주특별자치도,서귀포시,33.2554539,126.5069188
에이바우트커피아라스위첸점,카페,제주특별자치도,제주시,33.47305119,126.5453123
청담카페,카페,제주특별자치도,제주시,33.50879566,126.5227392
더벤티제주아라점,카페,제주특별자치도,제주시,33.47735291,126.5431596
나무밑,카페,제주특별자치도,서귀포시,33.24140237,126.6013335
하와이안비치카페,카페,제주특별자치도,서귀포시,33.43516052,126.9174658
영아리,카페,제주특별자치도,서귀포시,33.22671165,126.2987672
포포파이하우스,카페,제주특별자치도,서귀포시,33.25004218,126.5617835
카페던스페이스,카페,제주특별자치도,제주시,33.51951718,126.4936286
네버마인드Nvrmnd,카페,제주특별자치도,제주시,33.48818442,126.5367758
돈내코숲카페,카페,제주특별자치도,서귀포시,33.30445752,126.5701551
요정,카페,제주특별자치도,제주시,33.40972565,126.2655979
단델리온,카페,제주특별자치도,제주시,33.50431484,126.5181039
오뜨미르,카페,제주특별자치도,제주시,33.4872582,126.5326167
우호,카페,제주특별자치도,제주시,33.46479613,126.3196179
제철과사람,카페,제주특별자치도,서귀포시,33.25246965,126.5753784
카페수미,카페,제주특별자치도,서귀포시,33.3246543,126.8331427
오븐런,카페,제주특별자치도,제주시,33.4923038,126.495003
오띠모,카페,제주특별자치도,제주시,33.46425157,126.3272166
미스유얼웨이즈,카페,제주특별자치도,제주시,33.5208086,126.8789348
컴포즈커피,카페,제주특별자치도,서귀포시,33.24644534,126.5594193
카페붐비지,카페,제주특별자치도,서귀포시,33.25032297,126.5621469
삐삐아일랜드,카페,제주특별자치도,제주시,33.45907391,126.3521252
비에스엠엘,카페,제주특별자치도,제주시,33.48168434,126.4843699
이더리,카페,제주특별자치도,서귀포시,33.22787507,126.2690632
카페몽몽,카페,제주특별자치도,제주시,33.49243921,126.4733843
코히동시오리,카페,제주특별자치도,제주시,33.4833249,126.4714489
메종봉주르,카페,제주특별자치도,서귀포시,33.25964146,126.3542237
오라339,카페,제주특별자치도,제주시,33.48246224,126.5094238
펍65,카페,제주특별자치도,제주시,33.51332616,126.5262662
작은천국,카페,제주특별자치도,제주시,33.39883423,126.2445359
브리즈101,카페,제주특별자치도,제주시,33.4637643,126.3221754
소금,카페,제주특별자치도,서귀포시,33.28194633,126.7273469
귤바테,카페,제주특별자치도,서귀포시,33.28161299,126.6298124
송맛이야기,카페,제주특별자치도,서귀포시,33.25260124,126.5562549
봄차한잔,카페,제주특별자치도,제주시,33.4805862,126.4137863
싱싱프루츠삼화점,카페,제주특별자치도,제주시,33.51727139,126.5882865
씨2떠블유2,카페,제주특별자치도,제주시,33.48159374,126.4864362
아라댕댕,카페,제주특별자치도,제주시,33.4745663,126.5405384
카페굿모닝,카페,제주특별자치도,제주시,33.49121404,126.5441414
솔바르,카페,제주특별자치도,서귀포시,33.36406791,126.8658286
레피스,카페,제주특별자치도,제주시,33.49776518,126.5456566
이디야커피제주애월하나로마트점,카페,제주특별자치도,제주시,33.46042699,126.3219109
컴포즈커피제주베라체점,카페,제주특별자치도,제주시,33.49220003,126.5425759
곤트란쉐리에제주,카페,제주특별자치도,제주시,33.47054409,126.4851997
빽다방빵연구소호텔더,카페,제주특별자치도,서귀포시,33.2595323,126.4064992
모먼트이루다,카페,제주특별자치도,제주시,33.46998696,126.5431875
메가엠지씨커피제주동광육,카페,제주특별자치도,서귀포시,33.31056357,126.3403079
스타벅스,카페,제주특별자치도,제주시,33.34793548,126.3593199
컴포즈커피제주대학교점,카페,제주특별자치도,제주시,33.46036145,126.5616533
빽다방제주신비로점,카페,제주특별자치도,제주시,33.45008149,126.4860735
카페라엘라,카페,제주특별자치도,제주시,33.48573986,126.4324196
메가엠지씨커피제주저지점,카페,제주특별자치도,제주시,33.33309138,126.2567039
무릉농원카페,카페,제주특별자치도,서귀포시,33.26428196,126.555026
빽다방제주월정리점,카페,제주특별자치도,제주시,33.55586098,126.7953542
컴포즈커피제주드림,카페,제주특별자치도,제주시,33.48424291,126.4817402
투썸플레이스영어도시점,카페,제주특별자치도,서귀포시,33.28072702,126.278241
메가엠지씨커피제주,카페,제주특별자치도,서귀포시,33.25160785,126.4239261
카페위더스,카페,제주특별자치도,제주시,33.48084573,126.5019768
컴포즈커피서귀포,카페,제주특별자치도,서귀포시,33.24642251,126.3301244
카페그린,카페,제주특별자치도,서귀포시,33.24640383,126.5213483
카미커피,카페,제주특별자치도,제주시,33.49726526,126.5300663
카페묵담墨談,카페,제주특별자치도,제주시,33.3458311,126.2114137
달오름,카페,제주특별자치도,서귀포시,33.24665428,126.5675733
스타벅스,카페,제주특별자치도,서귀포시,33.22739455,126.2579532
딜라이트,카페,제주특별자치도,제주시,33.46704245,126.5087899
위카페제주한라,카페,제주특별자치도,제주시,33.49046755,126.4847806
빽다방제주종합경,카페,제주특별자치도,제주시,33.49421881,126.5185687
스타벅스,카페,제주특별자치도,제주시,33.4834169,126.4761287
스타벅스,카페,제주특별자치도,제주시,33.50063108,126.5053288
메가엠지씨커피서귀포감산점,카페,제주특별자치도,서귀포시,33.25972877,126.3571528
스타벅스,카페,제주특별자치도,제주시,33.43553717,126.7313518
나무사이로커피,카페,제주특별자치도,서귀포시,33.41349167,126.7524915
스타벅스,카페,제주특별자치도,서귀포시,33.24826378,126.5637238
스타벅스,카페,제주특별자치도,제주시,33.46330177,126.4509925
스타벅스,카페,제주특별자치도,제주시,33.49097285,126.4741464
찻집여백,카페,제주특별자치도,서귀포시,33.24227364,126.4452108
무아,카페,제주특별자치도,제주시,33.49436497,126.5428766
스타벅스,카페,제주특별자치도,서귀포시,33.28293738,126.7189169
빵금소소금빵,카페,제주특별자치도,제주시,33.51821676,126.5771953
스타벅스,카페,제주특별자치도,제주시,33.52299853,126.8530539
스타벅스,카페,제주특별자치도,제주시,33.46892728,126.4844885
카페인중독제주삼화점,카페,제주특별자치도,제주시,33.51783638,126.5793391
중문다방,카페,제주특별자치도,서귀포시,33.25154612,126.4300967
브리릭,카페,제주특별자치도,제주시,33.50937794,126.5217674
망상,카페,제주특별자치도,제주시,33.51490159,126.528012
데저트알씨,카페,제주특별자치도,제주시,33.48697456,126.5315207
리타르스튜디오,카페,제주특별자치도,서귀포시,33.2583188,126.6221301
원다방,카페,제주특별자치도,서귀포시,33.32429224,126.8321016
카페게이트제주,카페,제주특별자치도,제주시,33.48951801,126.5389853
카페요아정제주,카페,제주특별자치도,제주시,33.50656537,126.5409398
롤스커피,카페,제주특별자치도,서귀포시,33.27689666,126.3608698
기적회신,카페,제주특별자치도,제주시,33.50898787,126.5305734
메라키카페,카페,제주특별자치도,제주시,33.49619287,126.4935815
제주탱이점방,카페,제주특별자치도,서귀포시,33.25394474,126.563921
하도리안,카페,제주특별자치도,제주시,33.5259876,126.892868
선흘에서,카페,제주특별자치도,제주시,33.45835707,126.7037341
백마베이크,카페,제주특별자치도,제주시,33.51025549,126.5202127
별가게,카페,제주특별자치도,제주시,33.52134659,126.955382
나와산,카페,제주특별자치도,제주시,33.48043261,126.6800642
생각할때남녕,카페,제주특별자치도,제주시,33.48888986,126.4826379
빽다방제주연동사장1길점,카페,제주특별자치도,제주시,33.485137,126.4908053
제주트립티산지,카페,제주특별자치도,제주시,33.51509277,126.5284954
베터플랫제주,카페,제주특별자치도,제주시,33.5182457,126.5230964
바당앞카페,카페,제주특별자치도,제주시,33.52601502,126.5744123
수집,카페,제주특별자치도,제주시,33.49486171,126.5431107
카페인큐브,카페,제주특별자치도,제주시,33.45289819,126.5725541
케케커피,카페,제주특별자치도,제주시,33.52933909,126.5923416
봄봄제주서귀강정점,카페,제주특별자치도,서귀포시,33.23469788,126.4889143
가이아띠어리,카페,제주특별자치도,서귀포시,33.45626228,126.9102929
무이카,카페,제주특별자치도,제주시,33.48058078,126.4813424
뿌리와열매,카페,제주특별자치도,제주시,33.4717943,126.7838579
옛날카페,카페,제주특별자치도,제주시,33.5409425,126.667772
시도,카페,제주특별자치도,제주시,33.48888555,126.4421585
카페바당,카페,제주특별자치도,제주시,33.53849425,126.6340396
오아시스80,카페,제주특별자치도,제주시,33.46300132,126.3097142
카페브리프,카페,제주특별자치도,제주시,33.45834389,126.4156785
포레스트제이카우셰드,카페,제주특별자치도,서귀포시,33.25540836,126.3311933
빠빠라기,카페,제주특별자치도,제주시,33.50000314,126.5292874
제주둥지,카페,제주특별자치도,제주시,33.40084444,126.2534187
만남,카페,제주특별자치도,제주시,33.55702922,126.8099215
오하이츄러스,카페,제주특별자치도,제주시,33.42583644,126.395822
휘카,카페,제주특별자치도,제주시,33.51559656,126.5119169
마이크로하비타트,카페,제주특별자치도,제주시,33.4178941,126.2640885
청옥헌,카페,제주특별자치도,서귀포시,33.24941415,126.2720602
공차제주,카페,제주특별자치도,제주시,33.51711699,126.5226505
요거트가족,카페,제주특별자치도,제주시,33.49260528,126.4742764
단풍정원,카페,제주특별자치도,제주시,33.49228283,126.4338296
에이바우트커피인제점,카페,제주특별자치도,제주시,33.50499049,126.541723
복고다방,카페,제주특별자치도,제주시,33.49260528,126.4742764
